filepath,filename,category,subtype,sample_rate,duration,status
real_voice_fake_bg_wf_2s\bg_dominant\0563__LJ049-0059__X__fake_bg_0235_qi1GCSaXV4L7ntRvOlKm.wav,0563__LJ049-0059__X__fake_bg_0235_qi1GCSaXV4L7ntRvOlKm.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0564__LJ006-0035__X__fake_bg_0982_blGuBDA6Ua7jO2Tn9Rof.wav,0564__LJ006-0035__X__fake_bg_0982_blGuBDA6Ua7jO2Tn9Rof.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0565__LJ035-0176__X__fake_bg_0885_eNRpESXP6y4LlfcwsGWj.wav,0565__LJ035-0176__X__fake_bg_0885_eNRpESXP6y4LlfcwsGWj.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0566__LJ042-0007__X__fake_bg_0001_F0myfsIu3zatOVLRc57h.wav,0566__LJ042-0007__X__fake_bg_0001_F0myfsIu3zatOVLRc57h.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0567__LJ006-0203__X__fake_bg_0814_CipWxaDjB60uNdfAlXGS.wav,0567__LJ006-0203__X__fake_bg_0814_CipWxaDjB60uNdfAlXGS.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0568__LJ031-0043__X__fake_bg_0348_RAXkrmgcYvVe1yET98iM.wav,0568__LJ031-0043__X__fake_bg_0348_RAXkrmgcYvVe1yET98iM.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0569__LJ012-0017__X__fake_bg_0370_e9tpsfJzMGIiLjSucvUQ.wav,0569__LJ012-0017__X__fake_bg_0370_e9tpsfJzMGIiLjSucvUQ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0570__LJ018-0029__X__fake_bg_0896_Hfj8wUkd7pLX6MoF1WJe.wav,0570__LJ018-0029__X__fake_bg_0896_Hfj8wUkd7pLX6MoF1WJe.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0571__LJ041-0189__X__fake_bg_0240_vZ4Vcboeg5zWTX93jmyH.wav,0571__LJ041-0189__X__fake_bg_0240_vZ4Vcboeg5zWTX93jmyH.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0572__LJ016-0222__X__fake_bg_0946_vFZzadMo9P8VmLu1y0DK.wav,0572__LJ016-0222__X__fake_bg_0946_vFZzadMo9P8VmLu1y0DK.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0573__LJ018-0269__X__fake_bg_0227_WiACHj6hD7Tp14EctI0w.wav,0573__LJ018-0269__X__fake_bg_0227_WiACHj6hD7Tp14EctI0w.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0574__LJ041-0029__X__fake_bg_0027_JCoP4hbX2ZNRcmrQ1EAd.wav,0574__LJ041-0029__X__fake_bg_0027_JCoP4hbX2ZNRcmrQ1EAd.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0575__LJ026-0099__X__fake_bg_0500_QeCuLEFV5c1Nk4bvOHAW.wav,0575__LJ026-0099__X__fake_bg_0500_QeCuLEFV5c1Nk4bvOHAW.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0576__LJ025-0067__X__fake_bg_0717_QSeuN0IGpUjwiB8flW2b.wav,0576__LJ025-0067__X__fake_bg_0717_QSeuN0IGpUjwiB8flW2b.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0577__LJ039-0217__X__fake_bg_0073_sbXcxlfgCrSPTdq5tGO7.wav,0577__LJ039-0217__X__fake_bg_0073_sbXcxlfgCrSPTdq5tGO7.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0578__LJ004-0059__X__fake_bg_0546_Ufw5VceYiFxoaCyOK47l.wav,0578__LJ004-0059__X__fake_bg_0546_Ufw5VceYiFxoaCyOK47l.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0579__LJ028-0425__X__fake_bg_0594_alxhF3AXnweGcOr1DqKL.wav,0579__LJ028-0425__X__fake_bg_0594_alxhF3AXnweGcOr1DqKL.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0580__LJ002-0113__X__fake_bg_0981_v53n1hAxYOtHlfuFDsiW.wav,0580__LJ002-0113__X__fake_bg_0981_v53n1hAxYOtHlfuFDsiW.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0581__LJ042-0147__X__fake_bg_0289_t5pCzyvVXbljMOB0edrE.wav,0581__LJ042-0147__X__fake_bg_0289_t5pCzyvVXbljMOB0edrE.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0582__LJ044-0057__X__fake_bg_0972_Y8dfpMB0iwe93gNy6A5h.wav,0582__LJ044-0057__X__fake_bg_0972_Y8dfpMB0iwe93gNy6A5h.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0583__LJ048-0143__X__fake_bg_0409_FzMgflrTQYveXwLsmIud.wav,0583__LJ048-0143__X__fake_bg_0409_FzMgflrTQYveXwLsmIud.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0584__LJ005-0233__X__fake_bg_0136_ZdQD4xSiaANgt1UORMnH.wav,0584__LJ005-0233__X__fake_bg_0136_ZdQD4xSiaANgt1UORMnH.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0585__LJ033-0130__X__fake_bg_0777_tocnFr785L4p0lv6iYgM.wav,0585__LJ033-0130__X__fake_bg_0777_tocnFr785L4p0lv6iYgM.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0586__LJ028-0142__X__fake_bg_0131_NvCdGADI274ogEapYV36.wav,0586__LJ028-0142__X__fake_bg_0131_NvCdGADI274ogEapYV36.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0587__LJ012-0280__X__fake_bg_0396_abG0WqZTUJO6QnMC357r.wav,0587__LJ012-0280__X__fake_bg_0396_abG0WqZTUJO6QnMC357r.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0588__LJ029-0111__X__fake_bg_0098_ThcGr9SvHeWbfIl02igE.wav,0588__LJ029-0111__X__fake_bg_0098_ThcGr9SvHeWbfIl02igE.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0589__LJ006-0237__X__fake_bg_0248_vFNkKX0ARE4VYfDULxGu.wav,0589__LJ006-0237__X__fake_bg_0248_vFNkKX0ARE4VYfDULxGu.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0590__LJ008-0315__X__fake_bg_0785_h40KM1EsnjbW3wOogVp6.wav,0590__LJ008-0315__X__fake_bg_0785_h40KM1EsnjbW3wOogVp6.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0591__LJ039-0210__X__fake_bg_0385_CIak6ywV2lQNetW34BiZ.wav,0591__LJ039-0210__X__fake_bg_0385_CIak6ywV2lQNetW34BiZ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0592__LJ044-0153__X__fake_bg_0973_WDseGgioUdLSu3Eam2NA.wav,0592__LJ044-0153__X__fake_bg_0973_WDseGgioUdLSu3Eam2NA.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0593__LJ037-0090__X__fake_bg_0217_dwlN36tA4kEKpCgJyj28.wav,0593__LJ037-0090__X__fake_bg_0217_dwlN36tA4kEKpCgJyj28.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0594__LJ010-0047__X__fake_bg_0403_e7QauPM24DKkxrRJFz1T.wav,0594__LJ010-0047__X__fake_bg_0403_e7QauPM24DKkxrRJFz1T.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0595__LJ036-0208__X__fake_bg_0563_tCsiqXTRFVpWE3lue9Pa.wav,0595__LJ036-0208__X__fake_bg_0563_tCsiqXTRFVpWE3lue9Pa.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0596__LJ031-0044__X__fake_bg_0873_CLtTpWDMYdN45kewxA0G.wav,0596__LJ031-0044__X__fake_bg_0873_CLtTpWDMYdN45kewxA0G.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0597__LJ008-0038__X__fake_bg_0673_ZX3vm9kKQPLafY5pBI7c.wav,0597__LJ008-0038__X__fake_bg_0673_ZX3vm9kKQPLafY5pBI7c.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0598__LJ031-0144__X__fake_bg_0352_jxFAaplUu73E6L14iB2m.wav,0598__LJ031-0144__X__fake_bg_0352_jxFAaplUu73E6L14iB2m.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0599__LJ018-0233__X__fake_bg_0163_dtMyofRvrh4qJpj5KG3z.wav,0599__LJ018-0233__X__fake_bg_0163_dtMyofRvrh4qJpj5KG3z.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0600__LJ037-0167__X__fake_bg_0488_5MD3EvpZdBsjuwX8nlKa.wav,0600__LJ037-0167__X__fake_bg_0488_5MD3EvpZdBsjuwX8nlKa.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0601__LJ004-0208__X__fake_bg_0901_lpi1N09aqVt2zJZCRnGm.wav,0601__LJ004-0208__X__fake_bg_0901_lpi1N09aqVt2zJZCRnGm.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0602__LJ050-0142__X__fake_bg_0769_J6Yx9hMRndBgmPKEk7HL.wav,0602__LJ050-0142__X__fake_bg_0769_J6Yx9hMRndBgmPKEk7HL.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0603__LJ037-0098__X__fake_bg_0568_sWcvJgOnp9y6U4lzifIF.wav,0603__LJ037-0098__X__fake_bg_0568_sWcvJgOnp9y6U4lzifIF.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0604__LJ041-0134__X__fake_bg_0157_fNTPH4ZnbjutMw2oGWrI.wav,0604__LJ041-0134__X__fake_bg_0157_fNTPH4ZnbjutMw2oGWrI.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0605__LJ014-0065__X__fake_bg_0250_97kJ6bt4QTSmKRlfhDAV.wav,0605__LJ014-0065__X__fake_bg_0250_97kJ6bt4QTSmKRlfhDAV.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0606__LJ044-0237__X__fake_bg_0625_2IcPg0yu6Xv9AtnlVLHs.wav,0606__LJ044-0237__X__fake_bg_0625_2IcPg0yu6Xv9AtnlVLHs.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0607__LJ050-0189__X__fake_bg_0941_gGOuRKADoJecXfT76dCE.wav,0607__LJ050-0189__X__fake_bg_0941_gGOuRKADoJecXfT76dCE.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0608__LJ028-0492__X__fake_bg_0208_szSjQyUtJda6LGnhRf40.wav,0608__LJ028-0492__X__fake_bg_0208_szSjQyUtJda6LGnhRf40.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0609__LJ033-0167__X__fake_bg_0241_BuGWp9y6smEMSvYc70Dz.wav,0609__LJ033-0167__X__fake_bg_0241_BuGWp9y6smEMSvYc70Dz.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0610__LJ046-0144__X__fake_bg_0189_TNbPVahX5twQo10UejLY.wav,0610__LJ046-0144__X__fake_bg_0189_TNbPVahX5twQo10UejLY.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0611__LJ027-0047__X__fake_bg_0082_vgNQkPmDBOhqrFJWS7dL.wav,0611__LJ027-0047__X__fake_bg_0082_vgNQkPmDBOhqrFJWS7dL.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0612__LJ050-0265__X__fake_bg_0314_L1xtjNUC0QdbEc6lSYTg.wav,0612__LJ050-0265__X__fake_bg_0314_L1xtjNUC0QdbEc6lSYTg.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0613__LJ028-0343__X__fake_bg_0308_8m3YsTQ45h6nDfPHwCRa.wav,0613__LJ028-0343__X__fake_bg_0308_8m3YsTQ45h6nDfPHwCRa.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0614__LJ029-0119__X__fake_bg_0809_c1J2sUEFoCzBNtwA7jW4.wav,0614__LJ029-0119__X__fake_bg_0809_c1J2sUEFoCzBNtwA7jW4.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0615__LJ032-0009__X__fake_bg_0205_c8Di9ENjmCXLebHtpARn.wav,0615__LJ032-0009__X__fake_bg_0205_c8Di9ENjmCXLebHtpARn.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0616__LJ019-0343__X__fake_bg_0813_iGjSLvbdAVPMKnqyNHak.wav,0616__LJ019-0343__X__fake_bg_0813_iGjSLvbdAVPMKnqyNHak.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0617__LJ011-0187__X__fake_bg_0984_RLum6dWrOg02AZv94hzc.wav,0617__LJ011-0187__X__fake_bg_0984_RLum6dWrOg02AZv94hzc.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0618__LJ022-0020__X__fake_bg_0864_gyhFtOj6HvXVeJDrlf3R.wav,0618__LJ022-0020__X__fake_bg_0864_gyhFtOj6HvXVeJDrlf3R.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0619__LJ030-0077__X__fake_bg_0169_dh27SZlctfFmyKbPis0e.wav,0619__LJ030-0077__X__fake_bg_0169_dh27SZlctfFmyKbPis0e.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0620__LJ047-0140__X__fake_bg_0405_k9DulrCsxfUQSj05VPbJ.wav,0620__LJ047-0140__X__fake_bg_0405_k9DulrCsxfUQSj05VPbJ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0621__LJ023-0135__X__fake_bg_0469_O20aKgC5G6lIPLfY7diR.wav,0621__LJ023-0135__X__fake_bg_0469_O20aKgC5G6lIPLfY7diR.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0622__LJ028-0217__X__fake_bg_0919_yOKn7GsNBcvgzouD0hJ5.wav,0622__LJ028-0217__X__fake_bg_0919_yOKn7GsNBcvgzouD0hJ5.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0623__LJ050-0099__X__fake_bg_0144_1RnTcUCm6L0OQYagfEP3.wav,0623__LJ050-0099__X__fake_bg_0144_1RnTcUCm6L0OQYagfEP3.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0624__LJ037-0118__X__fake_bg_0316_BQdkHnNDEfvOJhijglAX.wav,0624__LJ037-0118__X__fake_bg_0316_BQdkHnNDEfvOJhijglAX.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0625__LJ030-0234__X__fake_bg_0708_kCK1XbS9GhcyN6Q4Ej0R.wav,0625__LJ030-0234__X__fake_bg_0708_kCK1XbS9GhcyN6Q4Ej0R.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0626__LJ018-0128__X__fake_bg_0055_H1uNwvQXSjyMAbfk35Ot.wav,0626__LJ018-0128__X__fake_bg_0055_H1uNwvQXSjyMAbfk35Ot.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0627__LJ019-0288__X__fake_bg_0341_Po7zmbEYwGHU8dlfijta.wav,0627__LJ019-0288__X__fake_bg_0341_Po7zmbEYwGHU8dlfijta.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0628__LJ012-0003__X__fake_bg_0133_AbPDsMo5fiK6g094hXvx.wav,0628__LJ012-0003__X__fake_bg_0133_AbPDsMo5fiK6g094hXvx.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0629__LJ050-0154__X__fake_bg_0142_nQgU0f7N6Rv3eKGDckJV.wav,0629__LJ050-0154__X__fake_bg_0142_nQgU0f7N6Rv3eKGDckJV.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0630__LJ014-0336__X__fake_bg_0931_fBCuL3ms9pzZFxcVH8Kj.wav,0630__LJ014-0336__X__fake_bg_0931_fBCuL3ms9pzZFxcVH8Kj.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0631__LJ020-0014__X__fake_bg_0804_XNrEFnQPbTlG5KLo4ivA.wav,0631__LJ020-0014__X__fake_bg_0804_XNrEFnQPbTlG5KLo4ivA.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0632__LJ045-0144__X__fake_bg_0536_BUap0VZHAdO5Gr7J4WhF.wav,0632__LJ045-0144__X__fake_bg_0536_BUap0VZHAdO5Gr7J4WhF.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0633__LJ038-0277__X__fake_bg_0611_eCIrU84gXuNsDwRJy9qd.wav,0633__LJ038-0277__X__fake_bg_0611_eCIrU84gXuNsDwRJy9qd.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0634__LJ012-0048__X__fake_bg_0649_C2WObd4NRyAmvqJS1PoK.wav,0634__LJ012-0048__X__fake_bg_0649_C2WObd4NRyAmvqJS1PoK.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0635__LJ015-0151__X__fake_bg_0948_jyCzZTD9w63R4c0hNd5P.wav,0635__LJ015-0151__X__fake_bg_0948_jyCzZTD9w63R4c0hNd5P.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0636__LJ012-0058__X__fake_bg_0524_CbWOniDRufJoyFgmKp78.wav,0636__LJ012-0058__X__fake_bg_0524_CbWOniDRufJoyFgmKp78.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0637__LJ014-0117__X__fake_bg_0167_g04VjainLFzWCx3mMYOS.wav,0637__LJ014-0117__X__fake_bg_0167_g04VjainLFzWCx3mMYOS.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0638__LJ028-0418__X__fake_bg_0957_coT18bYtPAW94gCqHVzr.wav,0638__LJ028-0418__X__fake_bg_0957_coT18bYtPAW94gCqHVzr.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0639__LJ010-0001__X__fake_bg_0716_kZpNhiFyRUefA08l43ws.wav,0639__LJ010-0001__X__fake_bg_0716_kZpNhiFyRUefA08l43ws.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0640__LJ038-0266__X__fake_bg_0799_w0thZcqnlv8j4iH69oYr.wav,0640__LJ038-0266__X__fake_bg_0799_w0thZcqnlv8j4iH69oYr.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0641__LJ035-0194__X__fake_bg_0591_H3L1KrXOgAMqIRdFf9zp.wav,0641__LJ035-0194__X__fake_bg_0591_H3L1KrXOgAMqIRdFf9zp.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0642__LJ037-0093__X__fake_bg_0709_bl9s5JFhVSe1g0m4Pjpv.wav,0642__LJ037-0093__X__fake_bg_0709_bl9s5JFhVSe1g0m4Pjpv.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0643__LJ025-0111__X__fake_bg_0436_l4IEqeaBNcvLkbmgnAiQ.wav,0643__LJ025-0111__X__fake_bg_0436_l4IEqeaBNcvLkbmgnAiQ.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0644__LJ026-0031__X__fake_bg_0678_FXDf9xtlJOujHL186NVh.wav,0644__LJ026-0031__X__fake_bg_0678_FXDf9xtlJOujHL186NVh.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0645__LJ021-0101__X__fake_bg_0110_dkJmUxhysHB8t39Of6Fn.wav,0645__LJ021-0101__X__fake_bg_0110_dkJmUxhysHB8t39Of6Fn.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0646__LJ033-0196__X__fake_bg_0519_Q9jhDnRkFpmdrcMtGYuU.wav,0646__LJ033-0196__X__fake_bg_0519_Q9jhDnRkFpmdrcMtGYuU.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0647__LJ003-0216__X__fake_bg_0239_eX74qI2FQfzy8sbgCMvL.wav,0647__LJ003-0216__X__fake_bg_0239_eX74qI2FQfzy8sbgCMvL.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0648__LJ026-0053__X__fake_bg_0041_3YGzihfgoA96IXklP8L0.wav,0648__LJ026-0053__X__fake_bg_0041_3YGzihfgoA96IXklP8L0.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0649__LJ006-0243__X__fake_bg_0307_OM531NiH4CTdVsflnQA8.wav,0649__LJ006-0243__X__fake_bg_0307_OM531NiH4CTdVsflnQA8.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0650__LJ027-0055__X__fake_bg_0410_fLVansSRFtpq6J7uObYI.wav,0650__LJ027-0055__X__fake_bg_0410_fLVansSRFtpq6J7uObYI.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0651__LJ018-0195__X__fake_bg_0494_yV1C7D8qMFngWO5vaiQo.wav,0651__LJ018-0195__X__fake_bg_0494_yV1C7D8qMFngWO5vaiQo.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0652__LJ028-0023__X__fake_bg_0345_l3ObFmqPkYHISfRvzdKw.wav,0652__LJ028-0023__X__fake_bg_0345_l3ObFmqPkYHISfRvzdKw.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0653__LJ036-0169__X__fake_bg_0615_VNj0pFM6rsDCzaPoGBiW.wav,0653__LJ036-0169__X__fake_bg_0615_VNj0pFM6rsDCzaPoGBiW.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0654__LJ028-0416__X__fake_bg_0382_pHGe6lbw8YW2zLANjCva.wav,0654__LJ028-0416__X__fake_bg_0382_pHGe6lbw8YW2zLANjCva.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
real_voice_fake_bg_wf_2s\bg_dominant\0655__LJ049-0147__X__fake_bg_0258_wm4RqAX8pbJjZ7s0fEFz.wav,0655__LJ049-0147__X__fake_bg_0258_wm4RqAX8pbJjZ7s0fEFz.wav,real_voice_fake_bg_wf_2s,bg_dominant,16000,2.0,Valid
